	code	eps_x	eps_yoy	bvps	roe_x	epcf	net_profits_x	profits_yoy	distrib	report_date	roe_y	net_profit_ratio	gross_profit_rate	net_profits_y	eps_y	business_income	bips	arturnover	arturndays	inventory_turnover	inventory_days	currentasset_turnover	currentasset_days	mbrg	nprg	nav	targ	epsg	seg	currentratio	quickratio	cashratio	icratio	sheqratio	adratio	cf_sales	rateofreturn	cf_nm	cf_liabilities	cashflowratio
824	601997	0.83	-3.49	9.69	8.69	7.15	190206.5	23.26	NaN	08-29	8.54	33.47	38.6572	1902.065	0.8274	5681.218	2.4716	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.7184	48.8687	45.3676	-3.4884	44.9562	--	--	--	--	5.5851	94.4149	NaN	0.0397	8.6152	0.042	NaN
825	601997	0.83	-3.49	9.69	8.69	7.15	190206.5	23.26	NaN	08-29	8.54	33.47	38.6572	1902.065	0.8274	5681.218	2.4716	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.7184	48.8687	45.3676	-3.4884	44.9562	--	--	--	--	5.5851	94.4149	NaN	0.0397	8.6152	0.042	NaN
826	601997	0.83	-3.49	9.69	8.69	7.15	190206.5	23.26	NaN	08-29	8.54	33.47	38.6572	1902.065	0.8274	5681.218	2.4716	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.7184	48.8687	45.3676	-3.4884	44.9562	--	--	--	--	5.5851	94.4149	NaN	0.0397	8.6152	0.042	NaN
827	601997	0.83	-3.49	9.69	8.69	7.15	190206.5	23.26	NaN	08-29	8.54	33.47	38.6572	1902.065	0.8274	5681.218	2.4716	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.7184	48.8687	45.3676	-3.4884	44.9562	--	--	--	--	5.5851	94.4149	NaN	0.0397	8.6152	0.042	NaN
828	300203	0.23	18.42	NaN	3.65	NaN	10149.14	19.15	NaN	08-29	3.65	10.25	49.2473	101.4914	0.2241	990.1463	2.1867	0.635	283.4646	0.7432	242.1959	0.2897	621.3324	35.6981	31.0505	23.7778	25.1278	18.4211	15.8944	1.8812	1.4721	29.8513	584.0056	56.4156	43.5844	-0.3549	-0.0643	-3.1651	-0.1475	-19.478
829	300203	0.23	18.42	NaN	3.65	NaN	10149.14	19.15	NaN	08-29	3.65	10.25	49.2473	101.4914	0.2241	990.1463	2.1867	0.635	283.4646	0.7432	242.1959	0.2897	621.3324	35.6981	31.0505	23.7778	25.1278	18.4211	15.8944	1.8812	1.4721	29.8513	584.0056	56.4156	43.5844	-0.3549	-0.0643	-3.1651	-0.1475	-19.478
830	601958	0.01	-116.67	NaN	0.12	NaN	1532.53	-115.82	NaN	08-29	0.12	0.29	5.8884	15.3253	0.0047	5224.487	1.6191	11.7565	15.3107	4.9904	36.0693	0.9629	186.9353	6.5998	NaN	-0.4077	-0.6256	-116.6667	-0.2422	3.1574	2.5057	160.7437	-60.5695	79.3206	20.6794	0.0041	0.0013	1.0124	0.0064	1.3405
831	300192	0.04	-50.0	NaN	1.34	NaN	954.99	-47.73	NaN	08-29	1.33	4.33	19.9901	9.5499	0.0393	220.5301	0.9092	1.7235	104.4386	2.4923	72.2224	0.4712	382.0034	-3.1052	-47.3986	4.8675	1.459	-50.0	4.3985	6.2158	5.2048	270.6227	-3078.2247	90.4468	9.5532	0.1045	0.0289	2.3977	0.303	30.5572
832	603908	0.78	6.85	NaN	13.68	NaN	4522.84	23.51	NaN	08-29	10.26	14.21	32.6754	45.2284	0.6781	318.0649	4.7693	6.5331	27.552	1.2145	148.2091	0.7544	238.6002	19.5851	23.5083	140.7587	89.3414	6.8493	140.7587	3.6637	2.6436	91.2396	2837.9825	75.0893	24.9107	0.0986	0.0535	0.6934	0.2146	21.4576
833	002789	0.54	0.0	NaN	3.99	NaN	4408.52	11.35	NaN	08-29	3.94	3.34	11.0618	44.0852	0.5429	1317.8337	16.2294	1.0065	178.8376	15.8216	11.3769	0.5257	342.4006	47.1839	11.772	7.67	46.5545	0.0	7.776	1.0783	1.0476	22.9269	215.0131	30.6382	69.3618	-0.0272	-0.0099	-0.8159	-0.0142	-1.4232
834	002770	0.05	-37.5	NaN	3.7	NaN	5843.37	41.21	NaN	08-29	3.66	11.04	27.2682	58.4337	0.0533	528.916	0.483	7.4865	24.0433	5.5267	32.5692	0.4719	381.4367	50.6514	41.2133	42.4082	16.9662	-37.5	42.4082	1.049	0.9825	87.777	434.3388	59.6379	40.3621	0.2154	0.0426	1.9498	0.1055	11.6403
835	600797	0.18	350.0	NaN	7.19	NaN	16863.14	382.46	NaN	08-29	6.79	13.33	23.265	168.6314	0.1844	1264.7187	1.3836	1.6782	107.2578	2.8472	63.22	0.5373	335.0084	-18.7936	302.9633	18.6266	-6.0087	350.0	20.149	1.7292	1.4455	42.3786	2294.0506	66.1075	33.8925	-0.3591	-0.1166	-2.6611	-0.3441	-34.5727
836	600089	0.42	12.58	NaN	5.71	NaN	136236.41	12.3	NaN	08-29	4.81	7.55	23.3258	1362.3641	0.3663	18026.6311	4.8476	1.9014	94.6671	1.1659	154.3872	0.3863	465.9591	0.5425	22.0541	25.4132	7.725	12.5803	28.7918	1.342	1.0192	50.5628	623.7193	39.0683	60.9317	0.0578	0.0124	0.6091	0.0204	2.7525
837	300243	0.07	-12.5	NaN	3.04	NaN	1481.66	-4.66	NaN	08-29	2.98	2.74	18.0424	14.8166	0.0716	539.6287	2.6086	2.6232	68.6185	5.0172	35.8766	0.9609	187.3244	30.8697	-4.6561	3.6322	-16.5977	-12.5	3.6322	1.318	1.1192	20.9402	376.6676	50.5813	49.4187	-0.0505	-0.0278	-1.8392	-0.0563	-5.7702
838	600518	0.44	8.98	NaN	7.9	NaN	215154.49	21.83	NaN	08-29	7.16	16.22	29.7123	2151.5449	0.3894	13262.3647	2.681	3.7981	47.3921	0.6931	259.7028	0.2848	632.0225	18.377	21.8822	8.5378	24.1516	8.9776	8.4752	1.836	1.2973	108.0663	729.1633	50.5573	49.4427	0.0803	0.0179	0.4963	0.0362	4.0171
839	300275	0.15	-178.95	NaN	4.82	NaN	2527.4	-181.71	NaN	08-29	4.7	13.77	40.2952	25.274	0.1508	183.4729	1.0951	0.5046	356.7182	1.3901	129.4871	0.3271	550.2904	248.3345	NaN	-3.7174	16.8902	-178.9474	-3.081	1.3666	1.1767	7.9838	426.5859	55.6572	44.3428	-0.0209	-0.0039	-0.1837	-0.0088	-0.8825
840	600143	0.09	-50.0	NaN	2.45	NaN	23947.28	-46.9	NaN	08-29	2.48	2.16	12.7327	239.4728	0.0881	11059.5186	4.0708	2.8429	63.3156	2.8103	64.0501	0.96	187.5	39.3618	-46.675	7.8389	24.1156	-50.0	12.8785	1.6277	1.148	18.2645	285.3074	46.3056	53.6944	-0.1261	-0.0663	-5.7877	-0.1234	-19.1762
841	300291	0.08	-38.76	NaN	1.01	NaN	6451.27	-29.43	NaN	08-29	1.0	7.37	21.2515	64.5127	0.0794	874.766	1.0766	0.3619	497.375	2.1209	84.8696	0.1772	1015.8014	-20.1894	-27.3979	64.0432	44.2043	-38.7597	64.5756	6.1677	5.7725	80.7698	-9547.3095	88.7282	11.2718	-0.1489	-0.0179	-1.8907	-0.1584	-15.9987
842	300307	0.22	57.14	NaN	4.35	NaN	17303.42	54.31	NaN	08-29	4.32	23.56	39.7257	173.0342	0.2157	734.2216	0.9154	1.2715	141.5651	0.8332	216.0346	0.2553	705.0529	30.0728	54.884	2.6068	20.0279	57.1429	2.8531	4.4322	3.6002	84.0419	4022.6313	78.2834	21.7166	0.2787	0.0398	1.197	0.1835	29.1345
843	300639	0.5	0.2	NaN	5.95	NaN	3757.7	12.3	NaN	08-29	4.18	17.86	85.4581	37.577	0.4175	210.3102	2.3367	1.3247	135.8798	0.8088	222.5519	0.4674	385.1091	18.1628	16.8898	96.8954	85.0287	0.2	101.4847	9.4435	8.8508	161.3275	-11071.3265	91.5021	8.4979	0.0844	0.0179	0.4845	0.2103	25.7482
844	600575	0.05	-16.67	NaN	2.32	NaN	19113.06	-13.48	NaN	08-29	2.31	4.22	12.7059	191.1306	0.0489	4528.7521	1.1588	6.8507	26.2747	6.4968	27.7059	1.2285	146.5201	65.5702	22.9801	5.7679	0.9091	-16.6667	5.9135	1.0001	0.8422	31.0237	313.6517	56.0142	43.9858	0.1016	0.0265	1.8624	0.0604	14.0112
845	600575	0.05	-16.67	NaN	2.32	NaN	19113.06	-13.48	NaN	08-29	2.31	4.22	12.7059	191.1306	0.0489	4528.7521	1.1588	6.8507	26.2747	6.4968	27.7059	1.2285	146.5201	65.5702	22.9801	5.7679	0.9091	-16.6667	5.9135	1.0001	0.8422	31.0237	313.6517	56.0142	43.9858	0.1016	0.0265	1.8624	0.0604	14.0112
846	300049	0.16	-5.88	NaN	2.68	NaN	3962.11	-9.08	NaN	08-29	2.59	9.61	76.2547	39.6211	0.1506	411.8682	1.5657	1.6427	109.5757	1.6754	107.437	0.3196	563.204	16.7181	3.0471	11.3003	15.6887	-5.8824	12.4713	7.2197	6.9072	460.7913	782.1584	79.1902	20.8098	0.0723	0.0122	0.5751	0.0589	16.6964
847	002304	2.59	14.1	NaN	14.22	NaN	390826.05	14.15	NaN	08-29	14.58	33.89	59.8994	3908.2605	2.5934	11530.4911	7.6513	1134.1043	0.1587	0.3881	463.798	0.4852	370.981	13.115	14.057	13.2146	11.2699	14.0969	13.3113	2.4773	1.1825	22.2687	-15217.1162	74.2375	25.7625	0.076	0.0243	0.2247	0.0943	9.7777
848	300082	0.12	151.37	NaN	2.99	NaN	8045.38	151.54	NaN	08-29	2.96	3.37	7.5819	80.4538	0.1193	2380.8221	3.5327	3.9746	45.2876	7.9778	22.5626	0.8687	207.2062	33.5602	167.7805	1.7715	7.464	151.3684	3.5326	1.4977	1.3628	34.6092	425.8386	52.4626	47.5374	0.0222	0.0096	0.6712	0.0202	2.7657
849	603611	0.34	-10.53	NaN	4.17	NaN	6259.42	2.38	NaN	08-29	4.22	6.28	23.4554	62.5942	0.3368	995.7486	5.3581	2.6889	66.9419	1.7381	103.5614	0.612	294.1176	60.1809	2.9236	67.1334	95.1524	-10.5263	66.5226	1.5649	1.1066	37.8193	1049.9754	57.519	42.481	-0.0135	-0.0051	-0.2086	-0.0121	-1.2428
850	600290	0.01	-80.12	NaN	0.25	NaN	1029.8	-80.19	NaN	08-29	0.25	1.46	28.0978	10.298	0.0135	701.8369	0.9235	0.3184	565.3266	0.8792	204.7316	0.1395	1290.3226	-21.2298	-74.5263	-2.0625	-14.1148	-80.117	-2.1412	2.0518	1.8213	33.5611	652.58	63.1112	36.8888	-0.141	-0.015	-7.5309	-0.0406	-4.3829
851	300098	0.18	44.65	NaN	4.93	NaN	19114.75	44.69	NaN	08-29	4.79	23.01	38.2724	191.1475	0.1727	830.4079	0.7504	1.1201	160.6999	1.3826	130.1895	0.2993	601.4033	35.6851	39.0561	13.5652	25.7924	44.6515	11.9822	2.2362	1.9278	96.1966	-553.8424	73.2748	26.7252	-0.0159	-0.0024	-0.0721	-0.0089	-0.9894
852	002031	0.01	48.89	NaN	0.99	NaN	2941.09	48.08	NaN	08-29	0.98	5.85	38.5954	29.4109	0.0133	502.6291	0.2285	0.9374	192.0205	0.5136	350.4673	0.1605	1121.4953	33.966	176.7917	9.2741	22.8818	48.8889	1.4744	2.8606	2.288	44.3004	280.2962	57.4607	42.5393	0.281	0.0244	2.2502	0.0573	12.0726
853	300130	0.13	-13.33	NaN	2.09	NaN	3110.87	-9.45	NaN	08-29	2.05	6.15	39.7445	31.1087	0.1296	505.2478	2.1063	1.631	110.3617	1.5098	119.2211	0.4784	376.2542	-5.7524	-8.7899	16.9458	6.7354	-13.3333	15.6628	1.5389	1.1707	41.5613	371.0169	57.206	42.794	-0.1457	-0.0274	-2.3182	-0.0641	-11.1516
854	600348	0.35	775.0	NaN	5.24	NaN	85274.5	904.14	NaN	08-29	5.81	5.83	18.3222	852.745	0.3545	14619.4794	6.0787	4.0966	43.9389	18.4531	9.7545	1.0387	173.2935	92.7766	14898.1976	11.3135	15.9029	775.0	10.5437	0.6372	0.6089	24.3564	439.8414	37.7456	62.2544	-0.0715	-0.0259	-1.1575	-0.0416	-5.0833
855	600733	-0.01	-61.9	NaN	-0.9	NaN	-166.09	-59.5	NaN	08-29	-0.9	-16.31	23.4684	-1.6609	-0.0084	10.1785	0.0515	NaN	NaN	0.0369	4878.0488	0.0341	5278.5924	111.0477	NaN	-15.2849	-11.9407	-61.9048	-14.4584	2.959	0.8989	57.1702	-243.843	60.2463	39.7537	-3.55	-0.096	NaN	-0.2416	-34.9951
856	600733	-0.01	-61.9	NaN	-0.9	NaN	-166.09	-59.5	NaN	08-29	-0.9	-16.31	23.4684	-1.6609	-0.0084	10.1785	0.0515	NaN	NaN	0.0369	4878.0488	0.0341	5278.5924	111.0477	NaN	-15.2849	-11.9407	-61.9048	-14.4584	2.959	0.8989	57.1702	-243.843	60.2463	39.7537	-3.55	-0.096	NaN	-0.2416	-34.9951
857	600733	-0.01	-61.9	NaN	-0.9	NaN	-166.09	-59.5	NaN	08-29	-0.9	-16.31	23.4684	-1.6609	-0.0084	10.1785	0.0515	NaN	NaN	0.0369	4878.0488	0.0341	5278.5924	111.0477	NaN	-15.2849	-11.9407	-61.9048	-14.4584	2.959	0.8989	57.1702	-243.843	60.2463	39.7537	-3.55	-0.096	NaN	-0.2416	-34.9951
858	300486	0.19	-190.48	NaN	4.26	NaN	2704.64	-193.69	NaN	08-29	4.13	8.37	25.0046	27.0464	0.1913	322.8567	2.2835	1.412	127.4788	1.1169	161.1604	0.5032	357.7107	263.5392	NaN	-5.2996	1.5064	-190.4762	-5.2326	1.8022	1.2853	24.8503	6824.2826	65.6884	34.3116	0.0631	0.0204	0.7736	0.0596	6.1804
859	601968	-0.03	200.0	NaN	-1.18	NaN	-2350.26	145.22	NaN	08-29	-1.18	-1.07	9.6602	-23.5026	-0.0282	2191.2708	2.6295	2.2171	81.1871	2.4274	74.1534	0.8449	213.043	28.2767	NaN	0.2071	1.6417	200.0	-0.1183	0.7772	0.5348	7.4141	75.0935	35.8957	64.1043	-0.0076	-0.0028	NaN	-0.0044	-0.4865
860	601968	-0.03	200.0	NaN	-1.18	NaN	-2350.26	145.22	NaN	08-29	-1.18	-1.07	9.6602	-23.5026	-0.0282	2191.2708	2.6295	2.2171	81.1871	2.4274	74.1534	0.8449	213.043	28.2767	NaN	0.2071	1.6417	200.0	-0.1183	0.7772	0.5348	7.4141	75.0935	35.8957	64.1043	-0.0076	-0.0028	NaN	-0.0044	-0.4865
861	601968	-0.03	200.0	NaN	-1.18	NaN	-2350.26	145.22	NaN	08-29	-1.18	-1.07	9.6602	-23.5026	-0.0282	2191.2708	2.6295	2.2171	81.1871	2.4274	74.1534	0.8449	213.043	28.2767	NaN	0.2071	1.6417	200.0	-0.1183	0.7772	0.5348	7.4141	75.0935	35.8957	64.1043	-0.0076	-0.0028	NaN	-0.0044	-0.4865
862	300216	0.07	133.33	NaN	2.11	NaN	2523.99	133.54	NaN	08-29	2.07	5.64	49.9551	25.2399	0.0698	447.1199	1.237	0.5323	338.1552	0.6749	266.7062	0.2	900.0	41.5711	35.9967	24.2127	37.6006	133.3333	21.8773	1.5071	1.2808	53.9825	144.2029	30.1118	69.8882	-0.0013	-0.0001	-0.0338	-0.0002	-0.0382
863	603030	0.05	-61.54	NaN	1.77	NaN	2575.02	20.21	NaN	08-29	1.74	1.5	10.8903	25.7502	0.0478	1711.9454	3.1781	0.8519	211.2924	2.5596	70.3235	0.4764	377.8338	36.718	35.9251	74.5331	46.1959	-61.5385	71.7561	1.3113	1.0428	13.2472	209.3534	34.1812	65.8188	-0.1305	-0.0498	-9.9372	-0.0757	-7.7194
864	300232	0.22	93.42	NaN	8.1	NaN	13633.49	108.05	NaN	08-29	8.33	11.17	31.8296	136.3349	0.2162	1220.2023	1.9358	2.9549	60.9158	1.1781	152.7884	0.6207	289.9952	81.706	106.8312	50.4286	59.7917	93.4153	50.6916	1.6196	0.9892	49.8117	1760.6539	52.8636	47.1364	-0.0757	-0.0297	-0.6812	-0.0629	-7.1422
865	300576	0.16	-42.86	NaN	4.82	NaN	1869.0	13.07	NaN	08-29	4.79	11.23	33.2137	18.69	0.1557	166.3739	1.3864	1.143	157.4803	2.3859	75.4432	0.428	420.5607	15.3288	13.0715	76.835	67.2042	-42.8571	76.835	4.7455	4.1516	67.7217	-4202.538	82.046	17.954	0.0614	0.0215	0.5463	0.1198	12.7603
866	300280	0.01	-77.13	NaN	0.19	NaN	120.93	-77.03	NaN	08-29	0.19	1.03	21.8051	1.2093	0.0094	116.6983	0.9117	14.8441	12.126	0.5572	323.0438	0.2362	762.066	-7.5755	-77.0208	-0.701	-2.1313	-77.129	-0.4043	2.9344	1.9459	114.6861	363.4149	76.4806	23.5194	-0.2138	-0.0301	-20.6334	-0.1281	-13.3415
867	002212	-0.01	-111.11	NaN	-0.16	NaN	-1171.61	-126.48	NaN	08-29	-0.15	-0.64	17.82	-11.7161	-0.0102	1814.2194	1.5818	1.7278	104.1787	2.3159	77.7236	0.5973	301.3561	51.3901	-126.4809	313.5218	182.4912	-111.1111	313.5218	5.2388	3.9199	68.3745	37.5862	85.7255	14.2745	-0.1921	-0.0394	NaN	-0.2761	-62.6116
868	000068	-0.02	-32.05	NaN	-2.59	NaN	-1596.7	-32.27	NaN	08-29	-2.62	-17.21	37.9712	-15.967	-0.0158	92.7772	0.0921	0.6762	266.1934	2.8372	63.4428	0.0993	1812.6888	117.1762	NaN	56.2391	146.6923	-32.0513	2.977	1.4395	1.3992	112.9947	-78.4273	57.4382	42.5618	-0.8503	-0.0435	NaN	-0.1021	-10.3016
869	300312	-0.04	-51.04	NaN	-1.75	NaN	-1406.51	-46.22	NaN	08-29	-1.76	-7.77	41.5517	-14.0651	-0.0439	180.8182	0.5649	0.2889	623.053	0.2477	726.6855	0.1389	1295.8963	0.3385	NaN	3.4635	-12.9493	-51.0404	4.1818	2.1378	1.4041	7.0066	-71.6661	59.6568	40.3432	-0.2226	-0.0283	NaN	-0.0701	-7.0841
870	300663	-0.31	-8.82	NaN	-7.32	NaN	-3062.28	-8.18	NaN	08-29	-5.04	-15.21	37.4103	-30.6228	-0.233	201.2156	1.531	0.4289	419.6782	1.1049	162.9107	0.2363	761.7435	4.354	NaN	NaN	NaN	-8.8235	NaN	2.4045	2.0406	71.5224	-383.0814	59.9537	40.0463	-0.9229	-0.1835	NaN	-0.4582	-45.8182
871	600597	0.3	52.19	NaN	7.11	NaN	36630.69	52.17	NaN	08-29	7.0	3.35	34.812	366.3069	0.2976	10923.3965	8.8762	6.3095	28.5284	3.7115	48.4979	1.4444	124.6192	6.365	33.1669	16.637	7.9328	52.1872	11.2695	1.0699	0.7872	42.9905	619.5619	39.8418	60.1582	0.0334	0.0223	0.8514	0.037	5.1827
872	300022	-0.04	-171.5	NaN	-7.01	NaN	-1706.03	-171.46	NaN	08-29	-7.28	-1.15	14.6272	-17.0603	-0.0448	1473.8989	3.8762	2.6063	69.0634	1.7431	103.2643	0.7404	243.1118	-3.8064	-111.9927	-6.1738	-9.0618	-171.4968	-10.4594	1.0654	0.6331	17.2192	106.6902	18.8296	81.1704	-0.0316	-0.0192	NaN	-0.0237	-2.3769
873	300344	-0.04	-75.75	NaN	-1.85	NaN	-1200.35	-66.03	NaN	08-29	-1.87	-7.38	38.5892	-12.0035	-0.0355	162.6344	0.4815	0.8311	216.5804	0.5471	329.0075	0.2894	621.9765	775.5755	NaN	8.2939	44.5577	-75.7514	7.3376	0.8136	0.479	6.8331	80.0573	48.0379	51.9621	-0.185	-0.0219	NaN	-0.0421	-4.8952
874	300681	0.68	58.14	NaN	13.48	NaN	3857.54	59.47	NaN	08-29	12.62	17.76	32.2535	38.5754	0.6803	217.1306	3.8294	1.3075	137.6673	1.1619	154.9187	0.6132	293.5421	25.7719	59.4709	NaN	NaN	58.1395	NaN	2.3699	1.5979	13.0116	-46858.4212	59.3188	40.6812	-0.0024	-0.001	-0.0133	-0.0024	-0.3345
875	300360	0.22	-37.14	NaN	6.0	NaN	8015.11	-37.03	NaN	08-29	6.02	16.36	32.7721	80.1511	0.2209	489.9189	1.3508	0.9143	196.8719	1.7602	102.2611	0.3446	522.3447	-12.924	-37.0308	14.7135	8.9072	-37.1429	14.5505	3.3195	2.9271	139.9057	-1689.9205	75.8689	24.1311	0.0027	0.0008	0.0165	0.0031	0.3131
876	002614	0.17	88.89	NaN	3.59	NaN	9227.78	81.51	NaN	08-29	3.54	5.49	38.4704	92.2778	0.1664	1678.2406	3.0275	3.1879	56.4635	1.6773	107.3153	0.5403	333.1483	32.497	75.0196	10.5192	3.9353	88.8889	10.5498	2.0697	1.6242	32.3983	385.9883	61.2793	38.7207	0.0525	0.0204	0.927	0.0528	5.9949
877	603618	0.07	-36.36	NaN	2.25	NaN	5042.79	-29.12	NaN	08-29	2.24	2.99	16.2064	50.4279	0.0734	1683.0234	2.4502	1.2036	149.5513	1.3657	131.8005	0.4838	372.0546	4.4256	-27.1612	44.7643	32.3098	-36.3636	45.2902	1.7527	1.2039	27.6725	577.548	52.1797	47.8203	-0.3049	-0.1176	-9.346	-0.2459	-24.7679
878	300103	0.1	43.87	NaN	2.45	NaN	2110.35	43.84	NaN	08-29	2.43	12.27	25.1809	21.1035	0.0996	171.9779	0.8122	1.7346	103.7703	1.4611	123.1949	0.2026	888.4501	56.0374	43.8431	2.6082	-1.1218	43.8672	2.6082	6.7596	6.1325	113.9161	-541.5201	86.9228	13.0772	-0.0826	-0.0143	-0.6735	-0.1092	-11.3863
879	300426	0.15	-57.14	NaN	5.66	NaN	6007.51	6.01	NaN	08-29	5.58	19.3	52.5612	60.0751	0.1501	311.118	0.7777	0.625	288.0	0.1507	1194.426	0.1358	1325.4786	16.8863	8.6894	18.6552	45.6914	-57.1429	18.0305	1.5185	0.8312	10.9677	483.7744	37.5776	62.4224	-0.9132	-0.0961	-4.6762	-0.154	-17.3419
880	002712	0.46	119.05	NaN	6.71	NaN	13529.72	128.87	NaN	08-29	5.56	7.5	17.3652	135.2972	0.4273	1803.9471	5.6985	2.1002	85.7061	8.7952	20.4657	0.9466	190.1542	-1.3989	123.102	73.9436	67.4805	119.0476	73.8209	1.1501	1.0536	24.6558	89103.6632	57.9155	42.0845	-0.0905	-0.0387	-1.1722	-0.0918	-9.2905
881	000670	0.01	-78.45	NaN	0.7	NaN	494.23	-78.6	NaN	08-29	0.69	3.13	46.7963	4.9423	0.006	157.8802	0.1933	0.9485	189.7733	1.5589	115.466	0.444	405.4054	-48.256	-81.5675	2.5777	-4.5342	-78.4452	2.7637	7.2951	6.0789	86.6966	221.5134	93.2327	6.7673	0.1442	0.03	5.4289	0.4439	48.541
882	300151	0.03	-25.0	NaN	1.61	NaN	1325.61	-33.36	NaN	08-29	1.63	4.93	25.51	13.2561	0.0263	268.5809	0.5344	2.1778	82.6522	2.1254	84.6899	0.4536	396.8254	0.3432	-36.6325	0.9639	-0.8956	-25.0	0.9308	5.5868	4.5754	208.7316	788.47	86.3035	13.6965	0.049	0.0137	1.0528	0.1004	12.92
883	601858	0.12	50.0	NaN	3.19	NaN	8931.95	64.97	NaN	08-29	3.01	11.09	27.0548	89.3195	0.1129	804.7429	1.018	8.1763	22.0148	1.3054	137.8888	0.2666	675.1688	11.3011	68.8792	51.7008	38.9482	50.0	53.0187	4.1103	3.5379	292.1538	-420.8882	75.42	24.58	-1.5061	-0.3042	-13.7239	-1.2374	-143.2499
884	002729	0.22	114.84	NaN	3.59	NaN	1474.55	116.06	NaN	08-29	3.58	16.88	44.1373	14.7455	0.2211	87.3314	1.3097	2.2036	81.6845	1.5715	114.5402	0.4711	382.0845	15.1081	116.0561	5.8961	3.6486	114.8437	5.8961	4.894	4.0844	147.4637	10198.9618	91.0206	8.9794	0.1386	0.0268	0.8207	0.2982	30.2075
885	002746	0.2	-58.33	NaN	1.79	NaN	3705.19	-51.49	NaN	08-29	1.8	3.56	5.4595	37.0519	0.2037	1039.7735	5.718	21.1442	8.513	3.7891	47.5047	0.7107	253.2714	10.0262	-51.0885	94.091	63.1595	-58.3333	94.1694	3.4227	2.8264	126.4396	-1720.7531	82.8318	17.1682	0.1375	0.0576	3.8503	0.3355	33.6912
886	600410	0.14	282.51	NaN	3.15	NaN	15270.82	366.71	NaN	08-29	3.11	5.99	15.8392	152.7082	0.1382	2546.778	2.3058	1.0789	166.8366	1.817	99.0644	0.3411	527.7045	21.7414	404.8082	89.2662	75.6614	282.5137	106.5865	1.3356	1.1311	39.0208	441.291	47.8902	52.1098	-0.151	-0.0341	-2.4425	-0.0654	-7.0893
887	002763	0.82	46.43	NaN	10.54	NaN	17742.99	47.92	10转8	08-29	10.34	17.12	68.8782	177.4299	0.8214	1036.0095	4.7963	5.9344	30.3316	0.5362	335.6956	0.7757	232.0485	3.4835	45.6253	10.4391	5.2085	46.4286	9.897	5.2393	3.1693	235.7109	-8978.8476	84.7858	15.2142	0.2986	0.1502	1.6782	0.9873	116.7231
888	002132	0.06	20.0	NaN	2.68	NaN	7552.84	31.98	NaN	08-29	2.73	5.53	16.358	75.5284	0.06	1364.9501	1.086	2.0504	87.7877	3.2728	54.9988	0.4862	370.218	52.9977	39.187	61.6913	79.196	20.0	53.3855	1.2144	1.0679	17.0356	455.6679	51.6437	48.3563	0.171	0.0396	2.8017	0.082	9.1069
889	600066	0.36	-35.71	NaN	6.25	NaN	80505.18	-34.83	NaN	08-29	6.61	8.64	24.9353	805.0518	0.3636	9313.0675	4.2065	0.6359	283.0634	3.2546	55.3063	0.3765	478.0876	-29.8087	-34.7701	13.0955	19.4672	-35.7143	12.994	1.3463	1.2047	22.5232	1807.7331	40.1232	59.8768	-0.4824	-0.147	-5.4337	-0.2455	-26.8198
890	300547	0.77	-4.94	NaN	7.27	NaN	4620.22	27.7	NaN	08-29	7.36	15.2	33.0036	46.2022	0.7728	303.8297	5.0825	1.9637	91.6637	1.5036	119.7127	0.4622	389.4418	27.9162	27.7027	96.5138	53.9775	-4.9383	96.5138	4.6929	3.6478	131.4357	6169.6023	77.2177	22.7823	0.0665	0.0249	0.4372	0.1092	14.6281
891	300237	0.29	54.37	NaN	8.03	NaN	23678.15	53.3	NaN	08-29	8.36	15.84	34.1381	236.7815	0.2933	1494.5928	1.8514	2.282	78.8782	0.3588	501.6722	0.3286	547.7785	46.557	54.4581	22.5652	42.8462	54.3684	20.1852	1.5412	0.5676	16.0222	646.4407	43.3346	56.6654	-0.0827	-0.0184	-0.5219	-0.0324	-3.9858
892	600100	-0.04	-102.43	NaN	-0.56	NaN	-12066.41	-102.43	NaN	08-29	-0.58	-1.2	19.8242	-120.6641	-0.0407	10013.5844	3.3785	1.3534	132.9984	0.8399	214.3112	0.3005	599.0017	-6.0242	-100.1705	-8.4644	1.6385	-102.4336	-9.2852	1.1068	0.7751	29.4476	102.6205	40.2966	59.7034	-0.3327	-0.0568	NaN	-0.0951	-11.205
893	000030	0.35	20.69	NaN	8.39	NaN	45343.98	22.82	NaN	08-29	8.43	13.25	18.4375	453.4398	0.3506	3422.1413	2.6461	2.5487	70.6242	4.6681	38.5596	0.7542	238.6635	23.7591	17.1487	8.7058	10.9407	20.6897	10.4906	1.8226	1.6112	55.0736	-5805.7877	63.3177	36.6823	0.0465	0.0169	0.3615	0.0462	6.1729
894	300269	0.3	13.82	NaN	3.41	NaN	18515.99	29.02	NaN	08-29	3.43	10.88	30.9299	185.1599	0.3017	1701.1334	2.7719	1.8921	95.1324	3.9358	45.734	0.732	245.9016	70.7539	26.3552	6.1877	16.5691	13.8218	5.7223	0.994	0.8627	31.5526	3596.8668	67.4803	32.5197	0.056	0.0119	0.5256	0.0365	3.7057
